Id,Date,Nitrat level,Temperature,Humidity,Pressure,Wind_Speed,Precipitation,UV_Index,Oxygen_Level,Weather_Condition,Traffic_Condition,Road_Type,Time_of_Day,Nitrat level2
50,2023-06-29,34.78847700844154,9,100,932,28,10,1,28,Sunny,Heavy Traffic,Rural Road,Afternoon,34.78847700844154
51,2023-06-29,55.040442166975424,16,65,986,9,17,0,21,Snowy,Moderate Traffic,Highway,Evening,55.040442166975424
52,2023-06-29,38.822839465966965,29,40,1022,26,0,6,23,Cloudy,Moderate Traffic,Highway,Night,38.822839465966965
53,2023-06-29,50.32494012597341,5,86,1015,7,38,10,24,Rainy,Moderate Traffic,Highway,Afternoon,50.32494012597341
54,2023-06-29,30.453162451359383,14,95,1064,5,40,10,16,Snowy,Heavy Traffic,Rural Road,Afternoon,30.453162451359383
55,2023-06-29,52.51747605016347,19,60,1000,7,45,6,22,Partly Cloudy,Light Traffic,Urban Road,Evening,52.51747605016347
56,2023-06-29,25.52563670564631,26,28,1008,22,4,8,20,Snowy,Heavy Traffic,Highway,Evening,25.52563670564631
57,2023-06-29,49.43309316316805,6,83,937,0,41,9,14,Snowy,Heavy Traffic,Highway,Evening,49.43309316316805
58,2023-06-29,35.70685860377411,15,80,1048,12,37,4,21,Partly Cloudy,Light Traffic,Rural Road,Night,35.70685860377411
59,2023-06-29,42.23621808539899,9,89,1068,16,46,4,24,Cloudy,Moderate Traffic,Rural Road,Night,42.23621808539899
60,2023-06-29,47.06819028862705,12,92,999,11,15,8,25,Snowy,Light Traffic,Rural Road,Evening,47.06819028862705
61,2023-06-29,55.022026704795316,27,2,960,23,35,7,14,Rainy,Moderate Traffic,Highway,Morning,55.022026704795316
62,2023-06-29,24.796139332781184,23,60,970,6,10,8,17,Partly Cloudy,Heavy Traffic,Highway,Evening,24.796139332781184
63,2023-06-29,39.18053336664872,13,74,947,25,5,2,17,Cloudy,Heavy Traffic,Highway,Evening,39.18053336664872
64,2023-06-29,59.31318556589684,7,86,953,11,35,10,23,Sunny,Moderate Traffic,Rural Road,Afternoon,59.31318556589684
65,2023-06-29,63.72226343033067,8,11,1083,3,10,6,25,Partly Cloudy,Heavy Traffic,Urban Road,Evening,63.72226343033067
66,2023-06-29,38.78148136521366,23,96,931,0,45,0,15,Partly Cloudy,Heavy Traffic,Highway,Evening,38.78148136521366
67,2023-06-29,37.897427902195105,11,54,938,6,18,9,15,Snowy,Moderate Traffic,Highway,Afternoon,159.0
68,2023-06-29,39.057608075937345,12,17,1068,7,4,5,25,Rainy,Heavy Traffic,Highway,Morning,39.057608075937345
69,2023-06-29,53.93368245440056,10,90,998,24,21,9,22,Cloudy,Heavy Traffic,Rural Road,Night,53.93368245440056
70,2023-06-29,36.176377730573705,22,90,1010,4,16,2,12,Snowy,Heavy Traffic,Highway,Afternoon,36.176377730573705
71,2023-06-29,49.51893611436517,24,45,966,3,47,9,16,Snowy,Moderate Traffic,Urban Road,Morning,49.51893611436517
72,2023-06-29,57.95229507481188,18,94,939,30,48,6,14,Partly Cloudy,Moderate Traffic,Highway,Evening,57.95229507481188
73,2023-06-29,41.665618976699186,17,3,1000,1,42,4,19,Rainy,Light Traffic,Urban Road,Morning,41.665618976699186
74,2023-06-29,25.696364504021798,14,8,961,1,13,5,15,Sunny,Moderate Traffic,Rural Road,Afternoon,25.696364504021798
75,2023-06-29,69.49785679627976,12,80,931,30,33,1,22,Rainy,Light Traffic,Urban Road,Evening,69.49785679627976
76,2023-06-29,46.854431977251046,23,65,1002,25,44,1,19,Sunny,Heavy Traffic,Rural Road,Evening,46.854431977251046
77,2023-06-29,42.85083908559683,27,70,986,6,39,8,23,Sunny,Heavy Traffic,Urban Road,Night,42.85083908559683
78,2023-06-29,55.96506097275942,10,2,1096,1,44,5,24,Snowy,Light Traffic,Urban Road,Afternoon,55.96506097275942
79,2023-06-29,40.03096676371055,9,31,1068,2,7,5,30,Rainy,Moderate Traffic,Urban Road,Evening,40.03096676371055
80,2023-06-29,57.22360080871692,26,79,1054,0,14,3,24,Rainy,Light Traffic,Rural Road,Night,57.22360080871692
81,2023-06-29,39.95867947553296,21,76,1001,8,23,10,13,Rainy,Moderate Traffic,Urban Road,Afternoon,39.95867947553296
82,2023-06-29,45.86160960006838,21,50,938,0,5,3,17,Partly Cloudy,Heavy Traffic,Rural Road,Morning,45.86160960006838
83,2023-06-29,60.96072026197272,14,12,1063,27,38,0,10,Partly Cloudy,Light Traffic,Urban Road,Morning,60.96072026197272
84,2023-06-29,35.967526239227844,13,59,976,24,6,8,29,Partly Cloudy,Light Traffic,Urban Road,Morning,35.967526239227844
85,2023-06-29,46.11628869140947,17,87,1011,1,21,8,29,Snowy,Moderate Traffic,Rural Road,Evening,46.11628869140947
86,2023-06-29,34.91935071902839,15,77,1031,23,17,5,16,Sunny,Moderate Traffic,Rural Road,Afternoon,34.91935071902839
87,2023-06-29,49.34654463160297,13,41,1010,19,41,4,23,Cloudy,Moderate Traffic,Highway,Night,49.34654463160297
88,2023-06-29,40.112917074204425,8,94,919,2,30,3,10,Rainy,Heavy Traffic,Urban Road,Evening,40.112917074204425
89,2023-06-29,27.07568329964229,9,88,971,0,1,10,18,Cloudy,Moderate Traffic,Urban Road,Evening,27.07568329964229
90,2023-06-29,22.92077727620835,21,91,1015,10,4,6,28,Rainy,Heavy Traffic,Urban Road,Night,22.92077727620835
91,2023-06-29,29.780533758821605,23,88,983,4,44,3,27,Partly Cloudy,Light Traffic,Highway,Morning,29.780533758821605
92,2023-06-29,37.36980930671473,9,94,996,8,6,5,18,Cloudy,Heavy Traffic,Highway,Night,37.36980930671473
93,2023-06-29,30.834925211430075,17,86,1049,19,26,6,18,Rainy,Moderate Traffic,Highway,Night,30.834925211430075
94,2023-06-29,20.675081140265238,30,70,903,8,27,8,10,Sunny,Heavy Traffic,Urban Road,Evening,20.675081140265238
95,2023-06-29,37.906056415340096,13,54,979,18,32,2,23,Partly Cloudy,Moderate Traffic,Rural Road,Morning,37.906056415340096
96,2023-06-29,33.35484846423974,15,3,967,16,36,7,28,Rainy,Moderate Traffic,Urban Road,Morning,33.35484846423974
97,2023-06-29,49.86136348169593,15,9,960,10,36,7,19,Partly Cloudy,Moderate Traffic,Rural Road,Morning,49.86136348169593
98,2023-06-29,59.426451690197055,30,90,1018,10,32,9,17,Cloudy,Heavy Traffic,Urban Road,Morning,59.426451690197055
10,2023-06-30,39.857920065486205,12,84,966,16,48,9,23,Partly Cloudy,Heavy Traffic,Rural Road,Night,39.857920065486205
11,2023-06-30,17.539049146427455,19,3,1036,27,17,3,30,Sunny,Light Traffic,Urban Road,Morning,17.539049146427455
12,2023-06-30,51.398401966636534,8,76,1040,7,8,6,10,Sunny,Heavy Traffic,Rural Road,Night,51.398401966636534
13,2023-06-30,33.93038189684294,20,71,998,14,26,9,11,Sunny,Moderate Traffic,Rural Road,Morning,33.93038189684294
14,2023-06-30,40.646487950347556,20,72,1046,8,8,6,22,Partly Cloudy,Light Traffic,Rural Road,Morning,40.646487950347556
15,2023-06-30,41.352007255464045,25,98,971,22,16,2,24,Snowy,Heavy Traffic,Highway,Morning,41.352007255464045
16,2023-06-30,52.618180995084174,7,87,1017,13,43,3,30,Sunny,Light Traffic,Urban Road,Morning,52.618180995084174
17,2023-06-30,38.70906638997646,10,55,957,6,25,8,24,Cloudy,Heavy Traffic,Urban Road,Morning,38.70906638997646
18,2023-06-30,39.174524670275325,12,91,970,30,50,6,23,Partly Cloudy,Light Traffic,Urban Road,Night,39.174524670275325
19,2023-06-30,50.480586265244995,27,36,912,24,10,4,29,Snowy,Heavy Traffic,Urban Road,Morning,50.480586265244995
20,2023-06-30,45.36119185672809,23,31,1091,4,50,9,11,Partly Cloudy,Light Traffic,Highway,Evening,45.36119185672809
21,2023-06-30,49.29463811032604,13,90,914,9,11,9,12,Sunny,Moderate Traffic,Highway,Evening,49.29463811032604
22,2023-06-30,28.389884449117364,19,5,1039,18,8,6,17,Snowy,Heavy Traffic,Highway,Evening,28.389884449117364
23,2023-06-30,49.05834708765626,30,40,1023,25,25,7,25,Sunny,Heavy Traffic,Highway,Night,49.05834708765626
24,2023-06-30,25.75141365542187,7,26,903,17,31,9,24,Snowy,Moderate Traffic,Urban Road,Evening,25.75141365542187
25,2023-06-30,29.683903211193794,13,94,1062,2,27,10,26,Rainy,Heavy Traffic,Rural Road,Night,29.683903211193794
26,2023-06-30,19.966129502826533,9,4,994,28,14,10,16,Rainy,Moderate Traffic,Highway,Afternoon,19.966129502826533
27,2023-06-30,67.93277617067328,5,74,947,29,27,3,10,Sunny,Heavy Traffic,Highway,Afternoon,67.93277617067328
28,2023-06-30,32.099846132829924,12,89,1004,6,17,2,25,Cloudy,Light Traffic,Urban Road,Morning,32.099846132829924
29,2023-06-30,43.34943502810932,17,45,930,18,37,9,24,Snowy,Light Traffic,Highway,Morning,43.34943502810932
30,2023-06-30,37.089344552196046,5,12,1024,7,47,1,27,Snowy,Light Traffic,Rural Road,Afternoon,104.0
31,2023-06-30,41.74758125943463,28,32,1034,6,43,3,30,Cloudy,Moderate Traffic,Urban Road,Evening,41.74758125943463
32,2023-06-30,31.144230037936946,6,24,902,3,18,3,14,Cloudy,Light Traffic,Rural Road,Night,31.144230037936946
33,2023-06-30,38.608960952956224,6,41,1092,10,43,7,12,Partly Cloudy,Light Traffic,Rural Road,Night,38.608960952956224
34,2023-06-30,60.77405604120409,18,10,1076,21,37,9,30,Sunny,Light Traffic,Highway,Morning,60.77405604120409
35,2023-06-30,45.43260685604029,30,91,996,9,14,0,12,Sunny,Heavy Traffic,Rural Road,Afternoon,45.43260685604029
36,2023-06-30,56.72335980622411,29,6,1092,28,21,2,29,Snowy,Light Traffic,Rural Road,Afternoon,56.72335980622411
37,2023-06-30,48.53427226514084,29,50,978,25,7,1,14,Snowy,Heavy Traffic,Urban Road,Afternoon,48.53427226514084
38,2023-06-30,33.850536536451855,13,38,1069,26,2,1,15,Cloudy,Heavy Traffic,Highway,Afternoon,33.850536536451855
39,2023-06-30,29.399242329224904,14,58,972,9,26,7,27,Partly Cloudy,Heavy Traffic,Rural Road,Morning,29.399242329224904
40,2023-06-30,42.204411698404414,7,74,920,1,31,6,13,Partly Cloudy,Light Traffic,Urban Road,Afternoon,42.204411698404414
41,2023-06-30,42.74978216205679,19,22,989,5,42,9,11,Rainy,Light Traffic,Urban Road,Night,42.74978216205679
42,2023-06-30,22.19338990423991,18,50,914,18,40,1,24,Sunny,Heavy Traffic,Rural Road,Evening,22.19338990423991
43,2023-06-30,38.57929191541311,10,5,1033,13,32,1,11,Cloudy,Light Traffic,Highway,Night,38.57929191541311
44,2023-06-30,36.94037731837059,28,14,1036,18,10,5,18,Sunny,Light Traffic,Highway,Afternoon,36.94037731837059
45,2023-06-30,38.89888691653053,6,14,1074,7,15,6,11,Sunny,Moderate Traffic,Rural Road,Morning,38.89888691653053
46,2023-06-30,40.59877573793008,6,20,1082,3,5,2,22,Partly Cloudy,Moderate Traffic,Highway,Evening,40.59877573793008
47,2023-06-30,69.22322863075142,14,99,1027,11,29,8,29,Rainy,Moderate Traffic,Highway,Morning,69.22322863075142
48,2023-06-30,39.33052404550697,7,72,929,4,3,8,29,Partly Cloudy,Moderate Traffic,Rural Road,Evening,39.33052404550697
49,2023-06-30,29.99707459816525,30,35,909,16,21,8,25,Rainy,Light Traffic,Rural Road,Morning,29.99707459816525
50,2023-06-30,32.240723176584396,22,72,1084,6,15,4,12,Cloudy,Light Traffic,Rural Road,Afternoon,32.240723176584396
51,2023-06-30,41.58247473178085,18,62,961,15,30,5,12,Sunny,Moderate Traffic,Rural Road,Evening,41.58247473178085
52,2023-06-30,51.728902101280475,11,67,1055,13,20,6,13,Rainy,Light Traffic,Urban Road,Night,51.728902101280475
53,2023-06-30,30.440700280886656,15,84,977,29,42,7,15,Rainy,Light Traffic,Rural Road,Morning,30.440700280886656
54,2023-06-30,55.28340258537586,27,72,1051,14,4,5,27,Cloudy,Heavy Traffic,Highway,Night,55.28340258537586
55,2023-06-30,28.20129674267347,6,12,1088,3,22,3,28,Sunny,Moderate Traffic,Urban Road,Night,28.20129674267347
56,2023-06-30,59.30118898613395,22,26,1024,23,15,5,18,Rainy,Light Traffic,Urban Road,Afternoon,59.30118898613395
57,2023-06-30,55.90074638984274,13,88,1089,20,4,5,30,Snowy,Heavy Traffic,Urban Road,Evening,55.90074638984274
58,2023-06-30,25.058124759799384,15,93,948,30,7,1,20,Snowy,Light Traffic,Highway,Afternoon,25.058124759799384
59,2023-06-30,23.766719231176864,18,16,1066,23,5,6,27,Cloudy,Moderate Traffic,Urban Road,Afternoon,23.766719231176864
60,2023-06-30,19.55755644626343,24,16,922,25,32,10,19,Cloudy,Light Traffic,Urban Road,Night,19.55755644626343
61,2023-06-30,55.49035633732951,15,41,940,26,38,7,15,Rainy,Light Traffic,Urban Road,Morning,55.49035633732951
62,2023-06-30,74.65555002401815,18,98,1002,2,41,5,23,Snowy,Moderate Traffic,Rural Road,Evening,74.65555002401815
63,2023-06-30,50.22390812827819,6,11,911,14,31,1,11,Partly Cloudy,Moderate Traffic,Urban Road,Evening,
64,2023-06-30,35.78529872451199,22,65,1098,15,34,10,27,Sunny,Light Traffic,Rural Road,Night,35.78529872451199
65,2023-06-30,22.449194264830663,18,76,1061,7,40,1,18,Sunny,Light Traffic,Urban Road,Evening,22.449194264830663
66,2023-06-30,38.18014554967101,17,88,1099,27,8,5,15,Cloudy,Heavy Traffic,Highway,Afternoon,38.18014554967101
67,2023-06-30,54.82441026784475,8,0,1029,6,9,10,12,Cloudy,Moderate Traffic,Highway,Night,54.82441026784475
68,2023-06-30,38.24350214877434,22,7,929,13,21,2,11,Rainy,Light Traffic,Rural Road,Afternoon,38.24350214877434
69,2023-06-30,29.095833277894666,16,55,963,21,10,5,10,Snowy,Moderate Traffic,Urban Road,Evening,29.095833277894666
70,2023-06-30,46.39264721152382,27,89,908,4,44,7,29,Partly Cloudy,Moderate Traffic,Highway,Evening,46.39264721152382
71,2023-06-30,24.55855580573317,23,69,1037,8,23,1,22,Cloudy,Moderate Traffic,Rural Road,Afternoon,24.55855580573317
72,2023-06-30,29.453578820400534,21,16,989,17,12,7,28,Snowy,Moderate Traffic,Highway,Evening,29.453578820400534
73,2023-06-30,34.49825629299985,9,90,975,11,28,7,27,Rainy,Light Traffic,Rural Road,Afternoon,34.49825629299985
74,2023-06-30,56.88912538894394,7,71,1042,19,44,6,29,Rainy,Heavy Traffic,Rural Road,Afternoon,56.88912538894394
75,2023-06-30,33.237623050655245,22,54,989,22,9,3,13,Cloudy,Light Traffic,Rural Road,Afternoon,33.237623050655245
76,2023-06-30,26.994122595216634,18,61,1025,2,38,2,28,Snowy,Heavy Traffic,Rural Road,Afternoon,26.994122595216634
77,2023-06-30,19.360249201382146,14,20,1023,24,18,9,29,Rainy,Moderate Traffic,Highway,Afternoon,19.360249201382146
78,2023-06-30,44.17678006977192,17,11,900,20,43,1,25,Rainy,Heavy Traffic,Urban Road,Night,44.17678006977192
79,2023-06-30,59.64688771632802,18,29,1072,25,43,0,27,Snowy,Heavy Traffic,Rural Road,Evening,59.64688771632802
80,2023-06-30,31.765634111246843,15,80,1052,17,25,5,20,Rainy,Moderate Traffic,Urban Road,Night,31.765634111246843
81,2023-06-30,36.53594552891405,9,46,1070,21,45,9,26,Partly Cloudy,Light Traffic,Urban Road,Evening,36.53594552891405
82,2023-06-30,25.463671843057142,27,96,1018,3,44,9,14,Snowy,Heavy Traffic,Highway,Night,25.463671843057142
83,2023-06-30,36.111573812856406,19,66,950,13,37,9,10,Snowy,Heavy Traffic,Highway,Afternoon,36.111573812856406
84,2023-06-30,36.56838987358929,27,43,987,10,38,10,19,Snowy,Light Traffic,Rural Road,Afternoon,36.56838987358929
85,2023-06-30,43.69927269020702,21,2,1049,21,27,8,17,Cloudy,Moderate Traffic,Highway,Night,43.69927269020702
86,2023-06-30,29.84500533347957,21,46,940,7,45,3,16,Snowy,Moderate Traffic,Urban Road,Evening,29.84500533347957
87,2023-06-30,45.680104438453526,29,6,947,6,17,0,18,Cloudy,Heavy Traffic,Highway,Night,45.680104438453526
88,2023-06-30,23.867158870198992,27,28,1074,19,41,4,24,Cloudy,Light Traffic,Highway,Evening,23.867158870198992
89,2023-06-30,47.69665795361827,15,92,905,16,38,5,17,Sunny,Heavy Traffic,Highway,Night,47.69665795361827
90,2023-06-30,40.620650653620594,7,41,923,28,18,8,16,Snowy,Moderate Traffic,Rural Road,Morning,40.620650653620594
91,2023-06-30,42.33260733816429,20,53,996,13,50,1,19,Sunny,Moderate Traffic,Rural Road,Afternoon,42.33260733816429
92,2023-06-30,40.1169823541442,6,60,1029,21,10,5,13,Rainy,Moderate Traffic,Rural Road,Afternoon,40.1169823541442
93,2023-06-30,38.12895214691344,27,43,956,10,50,6,15,Sunny,Moderate Traffic,Urban Road,Morning,38.12895214691344
94,2023-06-30,56.11336558016674,23,84,1097,1,12,5,23,Rainy,Heavy Traffic,Urban Road,Night,56.11336558016674
95,2023-06-30,32.32617635888013,16,14,1036,28,35,10,10,Rainy,Heavy Traffic,Urban Road,Afternoon,32.32617635888013
96,2023-06-30,33.12636258706411,16,86,929,3,24,10,12,Partly Cloudy,Moderate Traffic,Rural Road,Night,33.12636258706411
97,2023-06-30,43.575648688165465,9,80,926,2,47,9,17,Partly Cloudy,Moderate Traffic,Urban Road,Evening,43.575648688165465
98,2023-06-30,61.93707729297982,30,2,1069,10,36,8,10,Partly Cloudy,Light Traffic,Rural Road,Afternoon,61.93707729297982
10,2023-07-01,26.208375285622438,5,48,1079,10,47,3,17,Partly Cloudy,Moderate Traffic,Rural Road,Night,26.208375285622438
11,2023-07-01,57.99697012530429,20,29,936,6,16,5,11,Partly Cloudy,Light Traffic,Highway,Afternoon,57.99697012530429
12,2023-07-01,31.19580725576227,25,53,911,8,25,0,17,Rainy,Moderate Traffic,Highway,Night,31.19580725576227
13,2023-07-01,37.227306176190126,15,61,1082,15,20,6,29,Sunny,Heavy Traffic,Rural Road,Morning,37.227306176190126
14,2023-07-01,31.326753141007504,25,83,1029,28,30,9,22,Cloudy,Light Traffic,Rural Road,Afternoon,31.326753141007504
15,2023-07-01,39.09889590611157,11,57,1013,5,12,7,18,Snowy,Light Traffic,Rural Road,Night,39.09889590611157
16,2023-07-01,44.418028258903,14,23,983,20,46,2,27,Snowy,Heavy Traffic,Rural Road,Afternoon,44.418028258903
17,2023-07-01,38.02993556251086,10,71,1001,5,14,2,18,Partly Cloudy,Light Traffic,Highway,Morning,38.02993556251086
18,2023-07-01,24.36976023806534,23,10,940,25,32,7,27,Cloudy,Light Traffic,Highway,Evening,24.36976023806534
19,2023-07-01,46.02558467610305,26,24,1087,27,28,7,16,Cloudy,Heavy Traffic,Highway,Morning,46.02558467610305
20,2023-07-01,25.28476491070336,12,79,1042,6,43,2,27,Cloudy,Light Traffic,Urban Road,Evening,25.28476491070336
21,2023-07-01,51.14826422240738,27,37,1040,8,5,5,16,Rainy,Moderate Traffic,Urban Road,Morning,51.14826422240738
22,2023-07-01,24.915544640496723,28,69,908,16,36,5,19,Sunny,Heavy Traffic,Rural Road,Night,24.915544640496723
23,2023-07-01,45.41565065757879,8,11,996,23,49,5,27,Cloudy,Light Traffic,Rural Road,Night,45.41565065757879
24,2023-07-01,33.62158329291871,21,93,963,8,10,10,10,Cloudy,Heavy Traffic,Rural Road,Morning,33.62158329291871
25,2023-07-01,29.666833834738213,26,51,1021,5,45,7,11,Cloudy,Heavy Traffic,Rural Road,Night,29.666833834738213
26,2023-07-01,45.952733328989204,25,56,918,9,39,8,25,Sunny,Light Traffic,Urban Road,Afternoon,45.952733328989204
27,2023-07-01,32.73439257688772,5,90,1090,22,48,10,22,Partly Cloudy,Heavy Traffic,Highway,Night,32.73439257688772
28,2023-07-01,38.92784997070161,11,71,906,4,39,10,24,Rainy,Light Traffic,Rural Road,Evening,38.92784997070161
29,2023-07-01,57.588753575273536,17,25,1018,15,22,2,16,Snowy,Heavy Traffic,Urban Road,Morning,57.588753575273536
30,2023-07-01,43.439532316910956,8,52,904,2,44,3,10,Snowy,Light Traffic,Rural Road,Morning,43.439532316910956
31,2023-07-01,57.04116636878855,5,4,991,20,48,2,24,Sunny,Moderate Traffic,Urban Road,Morning,57.04116636878855
32,2023-07-01,56.72164037487742,23,13,941,9,21,7,13,Snowy,Moderate Traffic,Highway,Morning,56.72164037487742
33,2023-07-01,31.499038466380153,27,1,943,16,41,9,19,Partly Cloudy,Moderate Traffic,Urban Road,Night,31.499038466380153
34,2023-07-01,24.390864066151515,26,46,938,17,33,7,15,Sunny,Heavy Traffic,Highway,Evening,24.390864066151515
35,2023-07-01,33.959274023917054,7,39,997,8,24,0,19,Rainy,Light Traffic,Rural Road,Morning,33.959274023917054
36,2023-07-01,37.845372568653694,24,75,931,17,44,9,29,Snowy,Moderate Traffic,Rural Road,Morning,37.845372568653694
37,2023-07-01,51.508196357555846,19,18,1034,2,33,4,19,Cloudy,Moderate Traffic,Urban Road,Morning,51.508196357555846
38,2023-07-01,43.01705226576269,7,63,989,29,50,9,11,Cloudy,Light Traffic,Urban Road,Night,43.01705226576269
39,2023-07-01,36.9226541289662,28,44,936,17,0,9,28,Sunny,Moderate Traffic,Highway,Afternoon,36.9226541289662
40,2023-07-01,28.944994280710436,17,93,1074,17,43,7,24,Cloudy,Heavy Traffic,Rural Road,Evening,28.944994280710436
41,2023-07-01,28.828147362926103,8,85,1077,22,0,10,14,Partly Cloudy,Moderate Traffic,Highway,Night,28.828147362926103
42,2023-07-01,53.27112086676638,9,52,1061,26,23,6,16,Rainy,Heavy Traffic,Highway,Evening,53.27112086676638
43,2023-07-01,29.680836885650386,21,90,1059,27,46,8,14,Cloudy,Moderate Traffic,Urban Road,Night,29.680836885650386
44,2023-07-01,32.92575418512685,9,68,912,6,46,10,16,Partly Cloudy,Heavy Traffic,Urban Road,Night,32.92575418512685
45,2023-07-01,57.237665643259014,26,77,987,28,45,1,21,Rainy,Moderate Traffic,Rural Road,Afternoon,57.237665643259014
46,2023-07-01,37.67180489802544,19,73,981,23,40,9,25,Snowy,Moderate Traffic,Urban Road,Afternoon,37.67180489802544
47,2023-07-01,66.49821069999453,24,18,1100,0,41,6,23,Snowy,Heavy Traffic,Rural Road,Afternoon,66.49821069999453
48,2023-07-01,22.69859737981007,26,55,1089,13,11,9,21,Partly Cloudy,Moderate Traffic,Highway,Night,22.69859737981007
49,2023-07-01,46.36062104980211,24,64,1064,15,23,2,24,Sunny,Moderate Traffic,Highway,Morning,46.36062104980211
50,2023-07-01,52.15484113744457,30,75,1032,1,6,0,11,Snowy,Heavy Traffic,Rural Road,Evening,52.15484113744457
51,2023-07-01,72.05412188220089,26,14,946,16,34,2,26,Sunny,Moderate Traffic,Highway,Afternoon,72.05412188220089
