Date,Name,Nitrat level,Total Revenue,Environmental Certifications,Complaints or Violations,Environmental Expenditures,Research and Development,Government Subsidies/Incentives,Number of Employees,Temp. higher than average,Product Line,Community Engagement Level,Supplier Diversity,Nitrat level2
2023-06-27,"Taylor, Jones and Dunn",89.8237528530432,434754202.95,Green Business,9,159355.73,66283.7,721758.36,3954,Yes,Pharmaceuticals,High,Not Diverse,89.8237528530432
2023-06-27,Jefferson Inc,187.42661459823816,99870265.39,Green Business,7,648864.92,68068.85,705840.95,7947,Yes,Automotive,High,Not Diverse,187.42661459823816
2023-06-27,"Price, Gomez and Willis",301.04265559536475,103342748.88,ISO 14001,9,627418.68,66720.29,787527.73,53,No,Automotive,High,Diverse,301.04265559536475
2023-06-27,Lopez and Sons,238.0387708899657,39622654.24,ISO 14001,8,140783.69,15438.46,673894.13,2886,No,Consumer Goods,Low,Not Diverse,238.0387708899657
2023-06-27,"Obrien, Bennett and Graham",89.62748587042918,93706319.71,Green Business,8,112656.77,43750.79,578581.43,5767,Yes,Consumer Goods,High,Diverse,89.62748587042918
2023-06-27,Salazar-Sandoval,238.0846370792115,26528762.47,Green Business,0,822591.59,75397.0,901556.65,2931,Yes,Automotive,Low,Not Diverse,238.0846370792115
2023-06-27,"Jackson, Franco and Moody",89.3490372028105,278464794.84,LEED,1,357808.82,4698.73,651132.07,3585,Yes,Electronics,High,Diverse,89.3490372028105
2023-06-27,Gomez-Turner,85.97706867783755,660390778.27,Green Business,7,415004.86,1607.78,869286.12,1330,No,Consumer Goods,High,Not Diverse,85.97706867783755
2023-06-27,Fuller-Douglas,195.89116368511145,477796129.11,LEED,5,344291.75,20802.52,293535.68,7668,Yes,Electronics,Medium,Not Diverse,195.89116368511145
2023-06-27,"Mccarthy, Gardner and Carlson",309.3884439100596,118789329.73,LEED,6,879566.49,81464.6,821408.1,6600,No,Pharmaceuticals,Medium,Not Diverse,309.3884439100596
2023-06-27,Moore-Pierce,276.7194931734587,46298302.45,ISO 14001,8,521895.68,69612.5,319018.89,8132,No,Electronics,Low,Not Diverse,276.7194931734587
2023-06-27,Burns Inc,86.88917398693391,244348589.51,Green Business,9,48255.37,71253.69,770635.14,9137,Yes,Electronics,Low,Not Diverse,86.88917398693391
2023-06-27,Johnson Inc,94.71920417758072,292325541.27,ISO 14001,7,843615.73,31971.76,745313.01,2525,Yes,Pharmaceuticals,Low,Not Diverse,94.71920417758072
2023-06-27,"Smith, Sandoval and Wang",289.53708784244435,663120489.19,LEED,0,709505.12,20366.07,361375.89,7577,Yes,Consumer Goods,High,Diverse,289.53708784244435
2023-06-27,"Mejia, Edwards and Zimmerman",184.62399390754052,163808455.21,Green Business,9,809431.98,37242.47,639187.29,9587,Yes,Consumer Goods,Medium,Not Diverse,184.62399390754052
2023-06-27,Griffin-Mitchell,87.31543435622903,789737032.56,LEED,7,966512.02,38426.85,933994.06,7719,No,Electronics,Medium,Diverse,87.31543435622903
2023-06-27,Campos PLC,90.57729263072726,813223490.97,Green Business,0,880856.64,21630.37,922087.76,4062,No,Pharmaceuticals,High,Not Diverse,90.57729263072726
2023-06-27,"Hunter, Weiss and Hill",259.15263440271667,987925252.86,LEED,0,470037.56,96620.6,797902.39,8343,No,Consumer Goods,Medium,Diverse,259.15263440271667
2023-06-27,Sandoval and Sons,194.0030390719034,894088123.24,Green Business,2,644265.34,78538.48,744221.34,7108,Yes,Automotive,Low,Not Diverse,194.0030390719034
2023-06-27,"Lopez, Ibarra and Rogers",177.59492496209486,647752896.39,LEED,7,412299.08,16905.82,523424.36,1682,No,Electronics,Medium,Diverse,177.59492496209486
2023-06-27,Parker-Adkins,87.36861758663107,290281621.15,ISO 14001,4,566387.57,45453.61,950549.17,9448,Yes,Automotive,Medium,Not Diverse,87.36861758663107
2023-06-27,"Smith, Shepard and Walker",295.56066584297855,181038299.35,LEED,10,552366.42,72078.55,606097.35,9089,No,Automotive,Low,Not Diverse,295.56066584297855
2023-06-27,"Perez, Mckinney and Lopez",166.5886523336408,543488987.93,Green Business,3,847105.77,39436.37,549070.12,5806,No,Consumer Goods,High,Not Diverse,166.5886523336408
2023-06-27,Olson-Hernandez,185.1229052732169,495729567.61,ISO 14001,10,550987.29,28356.11,224702.22,3046,Yes,Electronics,High,Diverse,185.1229052732169
2023-06-27,Gordon Ltd,361.60512792997315,475352623.89,Green Business,1,991753.38,96571.2,756970.78,4722,Yes,Electronics,High,Not Diverse,361.60512792997315
2023-06-27,Lopez Ltd,88.25033648516535,562820192.29,ISO 14001,10,282475.98,78228.34,388725.99,6122,No,Electronics,High,Not Diverse,88.25033648516535
2023-06-27,Barnes-Wilson,87.36646643138191,530711875.15,LEED,3,772017.18,19112.01,692564.53,4657,Yes,Automotive,Low,Not Diverse,87.36646643138191
2023-06-27,Johnson Ltd,242.7170027528032,336649953.25,Green Business,7,401826.78,45984.66,410503.97,7567,Yes,Electronics,Medium,Not Diverse,242.7170027528032
2023-06-27,Bradley LLC,322.03980144965453,158555015.05,LEED,4,270391.14,8771.03,806427.62,7278,Yes,Electronics,Low,Not Diverse,322.03980144965453
2023-06-27,Brown-Castillo,95.12042314025861,907730498.73,LEED,2,303588.57,95701.04,176428.08,7725,No,Pharmaceuticals,Low,Not Diverse,95.12042314025861
2023-06-27,"Pearson, Turner and Patterson",92.44384284099304,59626756.75,Green Business,2,63790.45,73123.86,148803.41,2296,No,Consumer Goods,High,Diverse,92.44384284099304
2023-06-27,Houston PLC,95.93202788675325,233914840.69,ISO 14001,6,543041.65,95313.15,853961.09,8999,No,Electronics,Medium,Not Diverse,95.93202788675325
2023-06-27,Brown-Romero,124.09058339101459,568275442.67,LEED,0,151992.57,17540.91,811265.51,1117,No,Consumer Goods,Medium,Not Diverse,124.09058339101459
2023-06-27,Taylor-Spencer,305.10310958799863,983056577.02,Green Business,2,99519.06,12385.01,67786.04,4463,Yes,Consumer Goods,Low,Not Diverse,305.10310958799863
2023-06-27,Murphy-Campbell,186.44702522648114,994268610.02,ISO 14001,2,178205.64,19783.25,351624.7,902,Yes,Aerospace,Low,Not Diverse,186.44702522648114
2023-06-27,Clay-Campbell,86.10209652110676,838780694.65,Green Business,9,294825.2,24933.15,606915.58,7023,Yes,Aerospace,Low,Diverse,86.10209652110676
2023-06-28,Johnson-Young,326.6682688180636,77823207.77,Green Business,5,913440.25,34890.75,347949.06,5746,No,Aerospace,High,Diverse,326.6682688180636
2023-06-28,Jackson-Davila,106.45968436600263,316219155.31,ISO 14001,6,143737.55,16895.99,357544.53,9347,Yes,Consumer Goods,Medium,Diverse,106.45968436600263
2023-06-28,Nelson Group,234.33834026937654,986038794.65,Green Business,4,603592.85,97810.08,176757.96,9889,Yes,Aerospace,Low,Not Diverse,234.33834026937654
2023-06-28,Patterson Inc,109.22184911454409,82924288.36,LEED,10,153270.74,86110.67,416929.91,2687,No,Consumer Goods,Medium,Diverse,109.22184911454409
2023-06-28,Fernandez-Wallace,257.0410686423271,65697078.46,LEED,7,289532.68,63085.81,799980.45,8608,No,Aerospace,Medium,Diverse,257.0410686423271
2023-06-28,Campbell LLC,287.5675511826241,804961184.71,LEED,6,636275.49,76363.41,316295.64,3325,Yes,Aerospace,Medium,Diverse,287.5675511826241
2023-06-28,"Collier, Macdonald and Gibson",105.01557556218184,126931127.44,LEED,0,199423.65,88382.97,952950.33,3576,Yes,Consumer Goods,Medium,Not Diverse,105.01557556218184
2023-06-28,"Chang, Martinez and Shea",131.80973246327108,488181259.38,Green Business,7,429236.32,40521.97,291144.13,5640,No,Automotive,Low,Not Diverse,131.80973246327108
2023-06-28,Moore-Leonard,267.4267716184877,608126049.66,LEED,8,12571.75,77488.43,484873.77,6341,Yes,Automotive,High,Not Diverse,267.4267716184877
2023-06-28,Holt-Davis,249.6933848246772,696106918.7,ISO 14001,10,375976.54,2378.7,182211.11,8379,Yes,Automotive,High,Not Diverse,249.6933848246772
2023-06-28,Bruce Ltd,104.0927770631881,329040167.0,LEED,5,597814.4,96447.92,511588.3,774,No,Consumer Goods,Medium,Diverse,104.0927770631881
2023-06-28,"Montoya, Jackson and Crane",137.45299489223711,749981403.42,LEED,0,311939.45,1241.86,341598.65,3199,No,Aerospace,Low,Diverse,137.45299489223711
2023-06-28,Horton-Rodriguez,102.17353485022338,158257394.25,Green Business,5,906780.18,91126.43,492094.09,6427,Yes,Consumer Goods,High,Diverse,102.17353485022338
2023-06-28,Howard PLC,218.88123177736236,261368317.0,Green Business,5,87927.89,7441.43,289110.16,2349,No,Aerospace,Low,Diverse,218.88123177736236
2023-06-28,"White, Daniel and Mack",304.5398960271187,272935784.2,LEED,10,212694.09,49312.3,487927.95,8676,No,Automotive,Medium,Diverse,304.5398960271187
2023-06-28,"Smith, Vargas and Rose",266.5392402398574,503720954.64,ISO 14001,1,377507.76,2198.81,573591.44,2743,Yes,Consumer Goods,Medium,Diverse,266.5392402398574
2023-06-28,"Phelps, Romero and Thompson",107.63324052018083,923572301.03,Green Business,4,763304.94,45958.88,589864.38,4045,Yes,Automotive,Medium,Diverse,107.63324052018083
2023-06-28,Jenkins Group,256.9159985754404,289469386.32,ISO 14001,9,70921.89,75017.93,782228.57,5015,Yes,Aerospace,Medium,Not Diverse,256.9159985754404
2023-06-28,Johnson-Knox,165.7691881677955,661233545.53,LEED,8,152049.35,12954.74,254107.61,7313,No,Pharmaceuticals,High,Diverse,165.7691881677955
2023-06-28,"Baker, Burns and Lara",104.62105499113201,163448849.93,Green Business,3,182399.28,75343.45,479395.82,5855,Yes,Electronics,Medium,Not Diverse,104.62105499113201
2023-06-28,"Guerra, Pierce and Phillips",158.17448780390075,857803697.02,LEED,1,465230.68,53625.25,448840.64,2087,Yes,Aerospace,Medium,Diverse,158.17448780390075
2023-06-28,"Bradley, Orr and Underwood",370.9932638635072,528117655.33,LEED,6,219788.2,18308.99,743403.37,2859,Yes,Pharmaceuticals,Low,Not Diverse,370.9932638635072
2023-06-28,Wright Inc,149.2859572941138,735579007.77,Green Business,6,248278.88,83690.79,640938.14,2073,No,Consumer Goods,Low,Not Diverse,149.2859572941138
2023-06-28,Blevins-Baker,235.1360084180019,161585710.62,ISO 14001,7,698729.72,88270.61,602616.58,9602,Yes,Automotive,Low,Not Diverse,235.1360084180019
2023-06-28,"Byrd, Cannon and Estrada",225.4697413620718,279985793.87,ISO 14001,2,959691.88,4241.17,900979.27,2008,Yes,Electronics,Medium,Diverse,225.4697413620718
2023-06-28,Myers-Brown,202.09209995671773,965673215.39,LEED,1,436799.38,71963.3,383471.11,7715,Yes,Electronics,Low,Not Diverse,202.09209995671773
2023-06-28,Sherman Inc,101.07279645428336,65780972.98,LEED,2,830023.65,97374.92,899793.75,3316,No,Electronics,Medium,Diverse,101.07279645428336
2023-06-28,Dean-Dixon,374.3480604707419,264610483.14,Green Business,7,769881.13,7697.28,629797.69,267,Yes,Electronics,Low,Diverse,374.3480604707419
2023-06-28,"Harris, Smith and Walter",290.6170455422908,792946590.35,Green Business,8,62986.87,44130.03,765745.12,9588,No,Automotive,Medium,Diverse,290.6170455422908
2023-06-28,Wilson-King,198.84930009976966,741474052.22,ISO 14001,9,753870.18,65841.02,568706.8,1735,No,Aerospace,Low,Diverse,198.84930009976966
2023-06-28,"Gay, Bullock and Watson",279.03377936176105,705413327.42,LEED,1,403254.7,86726.73,642557.03,4100,No,Electronics,Low,Diverse,279.03377936176105
2023-06-28,Sweeney Group,100.12774074985384,768516890.13,ISO 14001,6,203253.55,60544.58,773287.51,9649,Yes,Electronics,Medium,Diverse,100.12774074985384
2023-06-28,English-Cordova,292.5804786430483,826863313.47,LEED,4,868968.86,23199.16,455168.97,7793,Yes,Electronics,Medium,Not Diverse,292.5804786430483
2023-06-28,Thomas Ltd,280.04073138588905,881602096.65,Green Business,2,559959.5,10673.58,610838.39,866,Yes,Pharmaceuticals,Medium,Diverse,280.04073138588905
2023-06-28,"Small, Thompson and Lawson",101.81376909938933,897712613.31,Green Business,8,156957.9,81186.42,995162.96,6983,Yes,Pharmaceuticals,High,Not Diverse,101.81376909938933
2023-06-28,"Lynch, Weber and Powers",100.889187042499,860554862.16,ISO 14001,4,548351.91,5482.56,569451.33,4557,Yes,Pharmaceuticals,High,Diverse,100.889187042499
2023-06-28,Cummings-Morales,221.65024220591815,580023192.99,LEED,1,94512.38,12506.85,950544.05,6736,No,Electronics,Medium,Not Diverse,221.65024220591815
2023-06-28,Weaver PLC,297.92767955392065,441580243.29,ISO 14001,5,117009.97,56703.56,18105.65,9703,No,Consumer Goods,High,Not Diverse,297.92767955392065
2023-06-28,Hess and Sons,332.5692856677829,612218293.79,ISO 14001,7,659556.64,59761.97,897759.54,8114,No,Consumer Goods,High,Not Diverse,332.5692856677829
2023-06-28,Rogers Ltd,205.99805814423024,477201327.3,LEED,7,701026.95,74824.71,779915.86,6683,No,Electronics,Low,Not Diverse,205.99805814423024
2023-06-28,"Martinez, Torres and Stafford",173.53825809546592,278938526.87,ISO 14001,6,917103.57,54833.61,553241.91,3366,Yes,Automotive,Low,Not Diverse,173.53825809546592
2023-06-28,"Perez, Kelly and Ross",169.08196770469795,490135724.9,ISO 14001,7,646517.95,45125.32,745740.51,3845,Yes,Electronics,Low,Not Diverse,169.08196770469795
2023-06-28,Mcguire and Sons,132.58017935525336,641949997.84,LEED,7,56162.2,53807.43,609930.88,7978,Yes,Consumer Goods,Low,Diverse,132.58017935525336
2023-06-28,Cole-Smith,329.13912063000635,121345600.27,LEED,8,579907.86,31580.97,848602.71,4438,No,Electronics,High,Not Diverse,329.13912063000635
2023-06-28,"Wright, Gill and Harris",297.3538651871073,233362197.58,ISO 14001,8,589186.02,49370.96,591789.49,2000,No,Electronics,Medium,Diverse,297.3538651871073
2023-06-28,Moss PLC,265.4862364470381,450615574.02,LEED,2,339344.44,38330.84,243526.43,4185,Yes,Electronics,Low,Diverse,265.4862364470381
2023-06-28,Thomas and Sons,368.6106287924335,347021154.78,LEED,6,765834.14,96322.42,560891.85,2153,Yes,Aerospace,Medium,Not Diverse,368.6106287924335
2023-06-28,"Holmes, Hall and Holland",301.94054823001767,504032152.36,LEED,5,315951.38,40583.39,328022.74,6524,No,Consumer Goods,Medium,Diverse,301.94054823001767
2023-06-28,Kelley Group,102.07430614951289,583223421.22,Green Business,7,17507.01,55557.51,627212.75,5249,No,Automotive,High,Not Diverse,102.07430614951289
2023-06-28,"Goodwin, Smith and Sims",208.41964416291765,989860241.21,Green Business,2,603044.97,2140.09,228607.05,2272,No,Aerospace,Low,Diverse,208.41964416291765
2023-06-28,Graham-Garcia,268.19094332569915,105721828.85,LEED,0,723739.32,64140.59,503227.02,5858,Yes,Automotive,High,Diverse,268.19094332569915
2023-06-28,"Summers, Hayes and Schultz",101.51518001470265,925910819.94,Green Business,8,596219.79,46347.41,903447.17,5298,No,Automotive,High,Diverse,101.51518001470265
2023-06-28,Harrell Ltd,131.97412063947604,281556277.31,Green Business,7,772921.25,70038.64,190285.5,4742,No,Consumer Goods,Medium,Not Diverse,131.97412063947604
2023-06-28,Campbell-Durham,106.74612912562387,750807637.27,Green Business,9,810403.87,55978.17,953538.04,7182,No,Aerospace,Low,Diverse,106.74612912562387
2023-06-28,Pennington-Garcia,153.14704785513038,220665692.05,Green Business,1,548828.1,14945.53,132971.19,5943,Yes,Electronics,High,Diverse,153.14704785513038
2023-06-28,Solis LLC,234.53912589848747,645312602.24,Green Business,1,563106.07,19196.92,905613.67,4485,Yes,Automotive,High,Not Diverse,234.53912589848747
2023-06-28,Flores-Weber,197.91712446409426,391338556.14,LEED,6,203308.89,3355.55,778663.76,677,Yes,Pharmaceuticals,High,Not Diverse,197.91712446409426
2023-06-28,Haynes Group,99.90772903154391,550232246.41,LEED,4,293480.84,21767.43,441044.16,6602,No,Pharmaceuticals,High,Diverse,99.90772903154391
2023-06-28,"Gonzalez, Perry and Diaz",228.89477430643106,761130165.17,LEED,6,429224.56,74909.31,523276.29,3872,No,Consumer Goods,Medium,Diverse,228.89477430643106
2023-06-28,"Miller, Matthews and Williams",200.34478495833926,534196503.39,ISO 14001,6,218423.79,20842.52,932072.51,6264,No,Aerospace,High,Diverse,200.34478495833926
2023-06-28,Black-Decker,192.83291204271393,242225990.68,ISO 14001,7,140195.25,13260.64,43594.39,8766,No,Pharmaceuticals,Medium,Not Diverse,192.83291204271393
2023-06-28,"Maynard, Miller and Hansen",355.65201835019815,24286015.72,Green Business,9,437450.46,65934.77,329684.11,625,Yes,Aerospace,High,Not Diverse,355.65201835019815
2023-06-28,"Porter, Bennett and Kidd",235.88575908520457,84070349.5,ISO 14001,10,683583.23,25778.82,404345.4,9508,No,Consumer Goods,Medium,Diverse,235.88575908520457
2023-06-28,"Oliver, Aguilar and Santiago",285.7026916449454,351530641.75,ISO 14001,3,982111.24,19049.04,302558.45,4574,No,Automotive,Medium,Not Diverse,285.7026916449454
2023-06-28,Hess and Sons,101.10432972469654,953693054.61,Green Business,4,306095.62,12812.53,869461.92,1288,Yes,Consumer Goods,Medium,Not Diverse,101.10432972469654
2023-06-28,Stanley and Sons,100.91272078520977,26657520.42,Green Business,1,117096.22,72485.03,960000.0,7918,Yes,Aerospace,High,Diverse,100.91272078520977
2023-06-28,"Chen, Hart and Jones",190.01355861058144,162802117.64,LEED,1,961887.32,40692.63,445165.21,8681,Yes,Automotive,Low,Not Diverse,190.01355861058144
2023-06-28,"Fleming, Hebert and Miller",274.0841958022145,538505721.52,ISO 14001,3,104414.55,89270.19,426445.34,3479,No,Automotive,High,Diverse,274.0841958022145
2023-06-28,Moore-White,195.67249456736886,708006461.99,LEED,7,410668.74,58308.11,977840.68,8434,Yes,Electronics,Low,Not Diverse,195.67249456736886
2023-06-28,"Miller, Lowe and Smith",101.68057142632202,654696031.4,Green Business,5,761838.58,81975.9,469524.34,1418,Yes,Automotive,High,Not Diverse,101.68057142632202
2023-06-28,"Whitaker, Castillo and Ortiz",349.30935679259323,426961989.27,LEED,6,886055.85,27375.75,139727.53,6029,No,Pharmaceuticals,Low,Not Diverse,349.30935679259323
2023-06-28,Schmitt-Obrien,243.82264860906915,719231470.85,Green Business,2,792093.82,38356.15,752669.61,7356,Yes,Electronics,Low,Diverse,243.82264860906915
2023-06-28,Hensley PLC,104.73715947595505,301369382.68,ISO 14001,5,267006.9,36060.52,961733.51,5255,No,Aerospace,High,Diverse,104.73715947595505
2023-06-28,Mahoney-Young,314.3062768086362,270635906.41,LEED,5,939623.01,61575.42,984516.7,4303,Yes,Electronics,Medium,Not Diverse,314.3062768086362
2023-06-28,Howard and Sons,202.6729322961595,580718802.5,LEED,5,636230.37,50081.78,909819.78,7608,No,Aerospace,Low,Diverse,202.6729322961595
2023-06-28,"Cox, Hudson and Garcia",222.0142099785067,47592493.67,LEED,2,436417.19,67386.2,925913.6,6848,No,Automotive,Medium,Not Diverse,222.0142099785067
2023-06-28,Fox-Tyler,270.0871452253804,24750353.82,ISO 14001,3,795690.6,38226.31,123701.43,1638,No,Pharmaceuticals,High,Not Diverse,270.0871452253804
2023-06-28,Wood-Cole,261.13971619653415,78267546.6,ISO 14001,2,926088.86,72055.27,449180.07,4099,Yes,Electronics,Low,Not Diverse,261.13971619653415
2023-06-28,Long PLC,205.6233412612462,536442273.72,ISO 14001,5,873900.24,14464.49,870413.27,7342,Yes,Consumer Goods,High,Not Diverse,205.6233412612462
2023-06-28,"Miranda, Pennington and Compton",229.24095972698504,55894041.74,LEED,10,163689.91,54677.42,229183.24,4281,Yes,Electronics,High,Diverse,229.24095972698504
2023-06-28,Frye-Gutierrez,101.79038752696567,949385888.91,ISO 14001,7,119757.6,87405.09,475078.63,4427,Yes,Consumer Goods,High,Not Diverse,101.79038752696567
2023-06-28,Pruitt-Carter,264.89544387439076,943642134.05,Green Business,3,923950.44,38987.94,918040.08,552,Yes,Consumer Goods,High,Not Diverse,264.89544387439076
2023-06-28,"Clay, King and Peterson",271.80138508918003,119953355.07,LEED,9,784653.51,89155.32,514977.88,6636,No,Electronics,Low,Diverse,271.80138508918003
2023-06-28,Gray-Gonzalez,344.6275718463654,12586620.75,LEED,8,983800.44,83078.56,625984.06,3401,Yes,Consumer Goods,Medium,Diverse,344.6275718463654
2023-06-28,Thomas-Wheeler,201.62030573468112,134585788.57,ISO 14001,1,791871.4,54181.6,504052.19,4277,No,Aerospace,Medium,Diverse,201.62030573468112
